 -9.80	-10.39	1.47	27.50
 -8.09	 -8.56	1.82	30.87
 -8.09	 -8.56	1.82	30.87
-30.28	-31.08	2.91	73.38
-30.28	-31.08	2.91	73.38
-11.17	-13.40	7.37	49.18
-11.74	-13.70	6.54	49.51
 -3.27	 -3.82	4.18	13.60
 -4.26	 -4.49	1.44	17.71
 -4.26	 -4.49	1.44	17.71
-19.88	-21.62	6.24	59.91
-18.63	-20.16	9.88	59.66
-20.24	-20.28	0.06	31.88
-20.24	-20.28	0.06	32.88
-20.24	-20.28	0.06	32.88
-20.24	-20.28	0.07	33.87
-20.24	-20.28	0.07	33.87
-20.24	-20.28	0.07	34.86
-25.26	-26.55	13.31	49.70
-25.26	-26.55	13.31	49.70
-24.88	-26.04	4.12	64.38
-24.88	-26.04	4.22	64.23
-20.24	-20.28	0.07	33.87
 -4.83	 -4.87	0.08	14.86
-20.61	-21.24	0.85	28.33
 -5.91	 -6.25	0.44	15.13
-20.56	-21.13	0.78	28.45
-15.96	-17.36	3.67	61.41
-17.43	-18.59	3.07	62.41
-16.60	-17.76	3.88	61.28
-16.69	-18.07	3.55	61.53
-15.85	-16.85	3.83	61.45
 -6.21	 -6.68	0.83	21.48
